count,dataset,session,movie,location,y_coordinate,x_coordinate,Resp_u,Resp_v,GT_u,GT_v
328,2,5,1,8,112,909,6.20867606237512,1.82802691349177,11.15354,2.505324
329,2,5,1,9,256,1038,6.54060958452659,-2.28425203693477,9.714396,-1.478102
330,2,5,1,10,150,1143,6.75002756604628,0.75695777257993,13.27439,0.9302286
331,2,5,2,1,82,80,-8.82269261109146,3.18719094113639,-3.12454,6.100645
332,2,5,2,2,254,120,-10.3787447072765,-4.67859306882771,-13.76681,-2.847731
333,2,5,2,3,174,174,1.34210974721273,2.51674267522987,18.53879,1.535148
334,2,5,2,4,279,218,-8.8506847104364,-4.67497408797968,-6.07858,-4.297256
335,2,5,2,5,179,236,5.9391751211412,2.01923692836021,15.84986,1.626457
336,2,5,2,6,296,295,-6.00562382099138,-7.4650056330773,4.942485,-3.270034
337,2,5,2,7,139,309,6.2862562722611,1.68492715751612,16.19071,1.968864
338,2,5,2,8,291,410,-4.08882090949311,-6.41175984524721,9.411418,-3.41841
339,2,5,2,9,207,435,5.36144349899066,1.17175432811805,16.49369,1.375358
340,2,5,2,10,101,616,6.72165168207875,2.67515584588112,18.69028,3.304274
341,2,6,1,1,255,98,-11.0348698927522,-2.90508433903835,15.13029,-3.304274
342,2,6,1,2,300,107,-9.69779760847529,-4.92765060846833,-2.973051,-8.862774
343,2,6,1,3,81,169,-12.4566619094009,4.18220184267241,-11.22929,6.990926
344,2,6,1,4,134,198,-11.8386660600279,1.66906341041769,-8.46461,2.277053
345,2,6,1,5,196,203,-11.6636921331804,-0.00955388108195945,-8.123759,-3.155898
346,2,6,1,6,274,204,-10.2507346037501,-4.87430865748651,-8.350993,-10.07261
347,2,6,1,7,129,294,-9.43454373098942,2.2894058696715,13.88035,0.3138733
348,2,6,1,8,297,326,-6.20079674717625,-7.92985913238267,5.737803,-10.59768
349,2,6,1,9,112,349,-5.40580330855074,3.95747531000707,19.71284,-0.03994751
350,2,6,1,10,279,453,-4.74715656875602,-6.79496116616759,15.9256,-8.748638
351,2,6,2,1,166,113,-3.76050942108871,0.307157574729825,-3.427518,-0.1312561
352,2,6,2,2,201,368,4.15000731740073,2.8228759327301,10.96418,0.2453918
353,2,6,2,3,128,389,-3.52769226231516,1.31006410062964,-1.912552,0.348114
354,2,6,2,4,206,441,-8.79734819350256,-2.68323344614717,-18.76603,-1.580825
355,2,6,2,5,224,499,-8.4006251802734,-3.37549165202217,-14.82723,-3.874953
356,2,6,2,6,189,690,0.0766089714570174,3.2057699949104,4.904613,0.3709412
357,2,6,2,7,205,719,-8.72602405448221,-1.7375784870335,-13.99404,-3.076003
358,2,6,2,8,192,762,-7.44445675585503,-1.49233146830376,-13.00936,-0.4850769
359,2,6,2,9,180,1016,-9.35309313310758,-0.563195788527654,-13.42596,-0.1997375
360,2,6,2,10,65,1145,7.96981663830242,2.56332944655214,11.03993,2.585219
361,2,7,1,1,159,371,-10.7411268630638,1.85775347584101,-12.1383,3.25862
362,2,7,1,2,224,484,-10.7593552675725,-7.21641458046045,-10.01737,-1.843337
363,2,7,1,3,281,530,-4.94203100899792,-8.72882087603469,-8.616099,-7.824139
364,2,7,1,4,78,576,-1.02156699257562,10.060024530443,-5.245389,14.62672
365,2,7,1,5,295,609,0.18633466926975,-11.4152195738349,-1.533829,-11.78469
366,2,7,1,6,119,663,3.27274853899516,7.2841115718878,2.745743,3.977697
367,2,7,1,7,283,682,5.14873670278659,-11.0530312733529,6.533122,-9.695965
368,2,7,1,8,120,742,10.4817151222427,5.44312483306301,15.81199,8.908428
369,2,7,1,9,249,769,9.26981147964428,-7.29273683726697,11.83525,-4.263015
370,2,7,1,10,195,814,13.7112747709081,-0.0864308793991925,9.638652,0.2568054
371,2,7,2,1,200,412,-0.437580501781747,-0.972316396974366,5.85142,0.188324
372,2,7,2,2,287,434,-6.09564344856483,-8.60639536126924,-12.78213,-6.112058
373,2,7,2,3,291,635,0.835784631871757,-8.46475130474766,-0.8899994,-6.842527
374,2,7,2,4,195,680,-4.42415695428926,-2.62318550971056,-11.26716,-0.428009
375,2,7,2,5,290,801,7.23606811566866,-8.62919787660267,10.09312,-6.945249
376,2,7,2,6,129,824,9.12394957347794,2.19150213484348,4.866592,1.946037
377,2,7,2,7,225,836,8.42411315880088,-4.11876342345882,9.752269,-2.071608
378,2,7,2,8,184,867,6.26824990693704,-1.1564167267751,-7.442058,-0.005706787
379,2,7,2,9,246,909,10.2563336815591,-5.66412554289044,10.92631,-2.528151
380,2,7,2,10,181,1034,-1.45551556436916,-0.740732158806622,-3.427518,0.1426697
381,2,8,1,1,302,180,-2.03435278107672,-1.64239492196436,-2.935178,-0.804657
382,2,8,1,2,200,363,-3.39532917465613,0.440083848066019,-7.896525,-0.3367004
383,2,8,1,3,207,393,-5.20457169283336,1.62902875070329,-7.063261,-0.2111511
384,2,8,1,4,206,568,-5.40827232446486,-3.83747761730668,-19.14475,-1.284027
385,2,8,1,5,197,617,-5.47658025122143,-3.10821403952345,-18.19794,-1.021515
386,2,8,1,6,203,867,-4.28441439341748,-1.57419273458519,-13.9183,7.173543
387,2,8,1,7,168,930,-6.59567560151077,-1.68863973993037,-18.27369,-0.6905212
388,2,8,1,8,199,1042,-5.99878093095426,-1.37938890816484,-10.96418,-9.285076
389,2,8,1,9,158,1075,-6.21512334835044,-1.49936666891335,-19.56135,-0.7590027
390,2,8,1,10,287,1152,3.64964033253103,-2.22020032419631,2.291275,-0.7704163
391,2,8,2,1,297,110,-2.56919307050353,-5.42009768272708,-7.707164,-5.701169
392,2,8,2,2,147,177,2.62414768992203,0.0517043311533147,9.335673,-0.9187927
393,2,8,2,3,302,263,1.38574063333718,-5.66330653595817,-3.881986,-6.169126
394,2,8,2,4,297,419,1.00915005141799,-6.03913221861863,2.85936,-5.632688
395,2,8,2,5,198,447,2.74321528515994,-1.60773314325674,6.798228,-0.5421448
396,2,8,2,6,288,568,5.15376819281931,-5.62270574089923,9.790141,-4.696775
397,2,8,2,7,270,678,7.32298979397593,-4.98766511582111,14.37269,-3.018935
398,2,8,2,8,194,687,2.91091177819544,3.75648374366121,8.919078,0.5079041
399,2,8,2,9,228,820,9.15996977147937,-0.837794339470976,16.45582,-0.188324
400,2,8,2,10,136,900,9.07395037117914,1.38467414615115,16.03922,1.946037
401,2,9,1,1,187,396,-10.5354779751413,-1.38661141119167,-19.75071,-0.07418823
402,2,9,1,2,213,428,-9.67427499935037,-4.88860557985494,-19.29624,-1.774855
403,2,9,1,3,241,456,-10.1621456015407,-7.44315086588836,-14.03191,-3.121657
404,2,9,1,4,193,459,-10.3116999442921,-4.22287642730543,-16.49361,-0.4850769
405,2,9,1,5,267,568,-6.49660709525135,-9.96651710848937,-9.562907,-6.990903
406,2,9,1,6,285,655,0.805859332939124,-11.2310169651803,-1.836807,-10.79171
407,2,9,1,7,271,760,5.55270802113032,-11.4482120211516,7.593547,-8.166546
408,2,9,1,8,98,870,8.92374812980362,4.00697193471873,6.192271,3.601027
409,2,9,1,9,245,875,10.8488704727554,-6.37711849947408,12.06248,-4.194533
410,2,9,1,10,149,896,9.52191508914067,2.2955740720745,13.1229,2.140068
411,2,9,2,1,166,207,-11.7044008575664,-0.909108462897953,-11.72163,0.918815
412,2,9,2,2,239,443,-3.90949489488954,-3.87379996959041,-4.525815,-0.8617249
413,2,9,2,3,275,473,-4.9756228106408,-6.57837450211987,-1.155106,-7.515972
414,2,9,2,4,200,514,-8.40192078338482,-7.74067393306617,-7.593547,-0.5193176
415,2,9,2,5,278,532,-3.06613497017349,-8.27050095096167,-5.661985,-5.073423
416,2,9,2,6,285,597,-1.1262187278649,-10.2840731014274,-1.988297,-6.134885
417,2,9,2,7,296,681,2.61179281021282,-10.7084072450642,4.109146,-7.949688
418,2,9,2,8,275,798,7.45124631416052,-7.80162251140197,10.77482,-5.290281
419,2,9,2,9,247,913,9.79985117642303,-3.64091191207866,13.46376,-2.482497
420,2,9,2,10,108,953,8.94493068071202,3.13125240007807,11.19142,3.25862
421,2,10,1,1,128,155,-10.8442838205547,-0.248052669928733,-11.79737,0.08560181
422,2,10,1,2,233,248,-8.31538858420282,-3.57643062159766,-8.691844,-2.208571
423,2,10,1,3,297,318,-3.89095823541844,-2.58669761589214,-5.0939,-2.802077
424,2,10,1,4,264,416,-3.32912834405291,-2.89386083351874,-3.427518,-2.185744
425,2,10,1,5,306,484,-3.58475510770733,-4.70852994930005,-4.071348,14.58106
426,2,10,1,6,275,599,-1.59882624886508,-6.03415916765241,-1.836807,-5.598447
427,2,10,1,7,269,724,4.63397866387369,-5.61441307722021,3.995529,-5.198972
428,2,10,1,8,135,835,7.4047442412574,-0.376935586860298,3.957657,0.05136108
429,2,10,1,9,271,863,6.37591615511565,-5.96377763820656,11.19142,-5.529966
430,2,10,1,10,161,1004,11.0204364949559,0.417173330864573,15.84986,-0.1654968
431,2,10,2,1,222,242,-10.3211104040828,-2.58266631634112,-10.92631,-0.3937683
432,2,10,2,2,250,385,-6.57508969020425,-3.83449113637795,-9.108439,-1.866164
433,2,10,2,3,285,415,-3.94809914048012,-4.01178213949843,-7.820781,2.505324
434,2,10,2,4,236,446,-4.98298133874129,-3.23959982612345,-5.661985,-1.055756
435,2,10,2,5,303,460,-4.19530423449736,-4.91081059746259,-8.578227,-5.564207
436,2,10,2,6,294,579,-1.89528810750595,-5.75000680926771,-1.988297,-4.536985
437,2,10,2,7,231,743,-0.560689803012644,1.42094327596985,-2.177658,0.8731607
438,2,10,2,8,183,832,5.43462933554409,0.0765367135127079,3.654678,0.3709412
439,2,10,2,9,285,843,5.55775258548603,-5.28661930985087,8.843333,-3.509719
440,2,10,2,10,191,1119,10.9359364580723,-0.156681686968745,14.25907,0.08560181
441,2,11,1,1,201,355,-10.8335445304336,-4.796994314683,-14.48638,-1.546584
442,2,11,1,2,236,474,-8.87344752831778,-7.86067671538815,-14.06979,-5.107664
443,2,11,1,3,204,506,-7.87319308897452,-6.48876053599793,-18.16007,-4.011916
444,2,11,1,4,194,529,-7.52416411955813,-6.17494547822569,-14.75149,-2.653701
445,2,11,1,5,250,551,-4.89225499140962,-10.5463797318226,-10.01737,-8.098064
446,2,11,1,6,261,633,1.93500705338493,-11.9154297738835,-1.344467,-11.11129
447,2,11,1,7,249,708,7.27295260108096,-10.2565462031418,6.798228,-8.440472
448,2,11,1,8,127,758,9.27468135325704,2.83698880673707,4.184891,1.934623
449,2,11,1,9,225,802,10.2156795711024,-5.63193305638492,11.30503,-4.148879
450,2,11,1,10,134,817,11.4882596143678,3.2336526979302,15.43326,3.464064
451,2,11,2,1,206,255,-10.1682418879282,-3.78235068226065,-17.51624,-0.7361755
452,2,11,2,2,297,365,-7.73875564317047,-6.15479209651646,-15.13021,2.710768
453,2,11,2,3,237,374,-7.15275220111557,-4.34576614605502,-13.69106,-2.722182
454,2,11,2,4,180,376,-7.09003392727608,-2.05075354279445,-7.442058,0.4394226
455,2,11,2,5,293,459,-5.90621742379981,-7.1337629786767,-11.11567,-7.835552
456,2,11,2,6,293,566,-1.92468638118612,-10.0589171760717,-2.745817,-7.595867
457,2,11,2,7,282,697,6.22444004539734,-10.7143653979575,6.192271,-5.73541
458,2,11,2,8,182,709,5.55153813995849,-0.391899268048549,3.654678,0.3138733
459,2,11,2,9,233,896,9.77719067868197,-4.5595293958334,12.70631,-1.672133
460,2,11,2,10,77,916,7.92958999664891,3.17399948896716,9.638652,3.292861
461,2,12,1,1,147,304,-9.3871271564944,0.473885471402722,-11.68376,-1.067169
462,2,12,1,2,199,396,5.8865472211976,-1.96712473624573,-0.9278717,-2.448256
463,2,12,1,3,202,500,-0.416216495990474,-5.20032960643175,-3.919858,-3.018935
464,2,12,1,4,260,547,-2.05818028243477,-7.48639583498321,-6.267942,-6.968076
465,2,12,1,5,174,580,-11.259585686803,-1.20306367620756,-14.33489,-2.288466
466,2,12,1,6,174,613,-10.1071504508044,-0.880908349957011,-13.84255,-2.288466
467,2,12,1,7,188,694,-4.85699976755312,-1.13986777206923,-4.071348,-2.288466
468,2,12,1,8,254,719,3.43529206604957,-6.97166678403865,4.071274,-6.454465
469,2,12,1,9,86,804,4.75121703596687,5.06669424275008,3.048721,0.4850769
470,2,12,1,10,165,872,8.310128492974,-0.509279704446839,5.018229,-1.637892
471,2,12,2,1,201,253,-8.42486819990926,-2.65479389496528,-11.19142,-2.562392
472,2,12,2,2,204,444,-7.497606294345,-4.12770866549016,-7.517802,-3.190139
473,2,12,2,3,256,506,-5.08963312035739,-7.7204312348164,-6.760282,-7.972515
474,2,12,2,4,270,597,-1.37470892176635,-8.36999754579369,-0.05680847,-10.16392
475,2,12,2,5,194,634,0.914322826891087,-2.13509962104302,1.306595,-1.683547
476,2,12,2,6,253,700,4.17445874498333,-6.8800464241882,7.290568,-7.127866
477,2,12,2,7,120,797,4.10469735586988,2.54280176673974,3.465317,-0.268219
478,2,12,2,8,239,800,6.98871695269538,-6.03392122964121,11.64588,-5.039182
479,2,12,2,9,119,1024,8.79364206050839,2.84484145906268,9.411418,0.2339783
480,2,12,2,10,179,1080,9.81969255617538,-1.17828342102693,16.00135,-1.112823
481,3,1,1,1,350,309,-2.82735622088634,0.765237807266132,-2.482182741,3.081224442
482,3,1,1,2,297,365,2.7751701965392,-0.590017911935321,2.808390141,-0.005517942
483,3,1,1,3,362,375,-4.14657053599695,-0.732751355285197,-3.346715689,-0.264080644
484,3,1,1,4,339,424,-0.0888060947976465,-3.18154444647204,1.121349335,-3.200181723
485,3,1,1,5,134,434,1.7947366042745,0.793116675598647,10.12369061,5.541270733
486,3,1,1,6,325,501,-1.05888657170329,-4.29764691903757,3.891457081,-5.477443218
487,3,1,1,7,273,518,3.25950343707354,0.647059120988939,8.574866295,1.659740806
488,3,1,1,8,307,557,2.83086915568611,-3.79604363806425,6.303559303,-7.418812752
489,3,1,1,9,366,641,0.00718359694915831,-7.2630172196697,5.758518219,-9.466651917
490,3,1,1,10,273,909,0.162025528974289,-10.3711187088165,1.463928699,-13.77105331
491,3,1,2,1,229,494,6.29022121784636,2.54451495489176,5.492035389,14.69043064
492,3,1,2,2,280,503,7.20258487941843,3.96046067447334,7.704546928,5.572867393
493,3,1,2,3,357,504,5.71270632969465,3.31299859454726,2.646157026,-3.976922274
494,3,1,2,4,245,513,4.67133313460181,1.98946253458766,10.46016026,4.958766937
495,3,1,2,5,326,523,5.81772957421671,3.9960774190806,-6.450368881,-0.152165949
496,3,1,2,6,230,529,4.09244062760508,3.06014560172497,14.49775124,8.226732254
497,3,1,2,7,192,531,8.95044297801984,4.18740775110097,7.835653782,7.080340385
498,3,1,2,8,313,536,8.07398503609725,5.28714171560596,-9.533624649,2.104811668
499,3,1,2,9,277,543,2.10416335256704,3.06525169444713,10.96340466,5.180119038
500,3,1,2,10,300,546,4.8211492476631,2.35786276743422,15.9335146,0.11354991
501,3,2,1,1,308,271,1.41506979072831,-6.95576369798541,-0.57268554,-16.41375732
502,3,2,1,2,267,347,-4.28102543694545,5.8443512390012,-7.250901222,-11.45539093
503,3,2,1,3,313,348,-5.90086968300099,3.63639592698858,11.2444334,-1.581689715
504,3,2,1,4,252,374,-3.64473817590568,5.58259595851231,-12.85115147,-2.415959597
505,3,2,1,5,338,411,0.240521038189461,8.10960849812652,3.502411366,18.45724487
506,3,2,1,6,270,417,-4.16996494622699,7.27452982191032,-11.42078972,12.6619997
507,3,2,1,7,318,516,-0.372219978766637,9.08511359213893,0.75172025,18.16685867
508,3,2,1,8,265,524,-2.99846807209467,9.01589432205593,16.54567909,-5.217988014
509,3,2,1,9,283,550,-0.707911628569413,8.37839088137959,8.50193119,-14.10880089
510,3,2,1,10,357,588,-3.39909117348353,7.37681803289742,-6.999869823,-15.91146088
511,3,2,2,1,297,309,-1.49104728462616,2.38847748405885,-3.697728634,-0.526071966
512,3,2,2,2,336,385,0.617718429912225,1.31076587225793,8.430599213,1.739593744
513,3,2,2,3,161,431,0.700038618861011,2.65186637500153,2.670869827,0.623355746
514,3,2,2,4,236,456,1.5065944288449,2.15704705607555,-1.829394817,-2.790511608
515,3,2,2,5,327,502,3.46697954641298,2.53241054405692,11.1946497,6.667350292
516,3,2,2,6,245,513,3.94897208965865,2.56095184288859,5.820903778,4.440882206
517,3,2,2,7,84,561,-0.520277280508476,-0.152684133016759,-1.256554484,4.132350445
518,3,2,2,8,230,696,2.19203239269066,0.502918477316682,-6.130122662,-6.232057571
519,3,2,2,9,326,722,2.41713346294985,-1.19658955003434,13.66661549,11.36824036
520,3,2,2,10,96,733,-0.0735891146501412,0.44110197331076,6.311907291,-2.200284004
521,3,3,1,1,138,291,7.12510178718616,-3.5390914975027,-1.472926617,15.34602261
522,3,3,1,2,191,372,7.3163642862478,-5.52323609086923,-9.270781517,15.01867199
523,3,3,1,3,85,392,3.88986959504476,-2.2347458696972,-11.47791004,-0.044629443
524,3,3,1,4,337,439,7.72456470703607,-5.01344110812472,-11.66248703,7.361095905
525,3,3,1,5,154,494,3.49750171674304,-5.31521002930282,-3.928462029,12.40087318
526,3,3,1,6,276,503,6.0970385059362,-2.2194187814695,-9.235681534,9.513214111
527,3,3,1,7,328,560,7.17166428009078,-2.82539045647149,-6.366899967,0.553717315
528,3,3,1,8,369,602,6.11504226424823,-5.16064799135725,-9.400930405,2.649837971
529,3,3,1,9,330,614,8.24446219793131,-1.67394534590873,-10.47385693,14.63396454
530,3,3,1,10,320,671,7.05946928209765,-4.3216151668024,-1.394852877,7.930737019
531,3,3,2,1,66,96,-5.77611770124888,-0.908429301991325,-7.553860188,2.913143158
532,3,3,2,2,97,144,-5.3112224189768,0.254020440003156,7.656610012,-17.32956314
533,3,3,2,3,242,271,1.65177026510476,0.741966455397587,4.592201233,3.482157707
534,3,3,2,4,212,299,0.408123998157091,0.862012000992358,7.122617245,3.222247601
535,3,3,2,5,183,309,-1.18457212638588,0.0078141126407178,-7.702404022,2.947860956
536,3,3,2,6,235,318,0.869624942706574,0.0835177705952277,5.08932972,6.151422977
537,3,3,2,7,262,344,0.0715728102457122,-1.07192922828455,1.892894745,-4.216934681
538,3,3,2,8,308,411,-3.69325157521324,6.02334484407256,-2.539297104,0.800661504
539,3,3,2,9,296,598,-0.264224144922916,-1.75314558842328,-6.216819763,-2.130095243
540,3,3,2,10,128,724,-0.599640803765347,0.23281746278318,-3.745357275,-0.631288111
541,3,4,1,1,248,274,1.39526984827401,3.25130661666577,5.17388773,13.01530075
542,3,4,1,2,288,325,0.66302811122125,2.60139891433599,6.389439106,-10.03768826
543,3,4,1,3,272,386,0.716745444198059,-0.645387793648935,-4.727533817,-2.069744825
544,3,4,1,4,204,395,4.67909367360694,-4.04047983873554,15.73338985,-0.511264145
545,3,4,1,5,168,439,6.23237479670145,-3.89659574309884,14.26488781,5.605819702
546,3,4,1,6,104,474,7.0744839269313,-3.43521077020057,18.04406929,5.095832348
547,3,4,1,7,120,554,3.88941513653946,-1.02739767965651,-5.382833481,1.977335334
548,3,4,1,8,298,565,3.48399551406478,-3.61440835984013,-8.18481636,-4.304039001
549,3,4,1,9,263,591,3.00752299124634,-3.24221724248836,15.77347183,-1.394159555
550,3,4,1,10,315,594,3.86735513635342,-5.13465861100916,2.823387146,-10.87209034
551,3,4,2,1,332,134,-0.718907195925884,1.88807972499154,-0.846547008,3.760923624
552,3,4,2,2,244,215,-1.63846056062278,0.757204404841817,-8.379714012,-6.108300209
553,3,4,2,3,345,222,4.54963070950432,-4.76546205018279,2.263257027,-6.54971838
554,3,4,2,4,108,251,3.57493259122371,-3.74096748706128,5.440905094,-5.259236336
555,3,4,2,5,221,301,1.60958185432736,-4.04472896578266,-15.62514877,-6.018018723
556,3,4,2,6,235,490,6.05831550189824,0.638104698371053,9.833282471,-1.639268398
557,3,4,2,7,341,588,1.01882759999202,-1.65351509789106,-1.207823038,-3.534038544
558,3,4,2,8,290,597,3.38548866360011,1.60071584450714,4.967833996,4.748216152
559,3,4,2,9,230,678,5.56236853915294,-1.63201627644715,11.89380646,-2.088958502
560,3,4,2,10,323,681,5.45979920011402,1.2113894799085,16.42805672,6.078378677
561,3,5,1,1,265,198,-5.86459655719514,-8.87934883289253,-2.725059032,-5.814996243
562,3,5,1,2,209,248,-4.89132912044696,-4.90718785412685,-4.657258511,-3.849141836
563,3,5,1,3,344,370,-2.80169644896172,-7.0153900431572,2.806440353,-6.28002739
564,3,5,1,4,170,374,-5.32199232310626,-5.37709001834052,-6.090140343,1.563398123
565,3,5,1,5,346,429,-5.1215900846892,-5.99112407328592,-4.304022312,-3.34232688
566,3,5,1,6,371,469,-6.25604606510193,7.33993577849313,-6.636919498,1.593713403
567,3,5,1,7,321,518,-1.27084954039031,9.38753523499948,2.539275646,10.65449047
568,3,5,1,8,366,541,-7.64587595601662,8.84447302832268,-8.323517799,9.693717003
569,3,5,1,9,310,653,-8.9972392411962,3.76938129405863,-5.169337273,1.425647259
570,3,5,1,10,344,824,-10.2170810056999,3.00943108449579,-7.570552826,0.547809541
571,3,5,2,1,207,101,7.8831649927607,4.83257658901451,-7.27040863,0.327170938
572,3,5,2,2,246,245,8.41171788756566,10.344362841357,0.865045726,-5.505775452
573,3,5,2,3,197,277,5.7942042204395,12.7999445632992,3.145116568,5.893225193
574,3,5,2,4,318,405,7.95360941885816,13.4216807348303,4.404397964,1.056540847
575,3,5,2,5,311,456,10.0753878912614,7.16181718923201,14.18179226,0.458698153
576,3,5,2,6,191,475,-2.99956621824037,-4.20891411068008,-15.00057125,-2.105747461
577,3,5,2,7,235,500,8.91730853989121,3.81440956955258,-0.471874863,18.35753059
578,3,5,2,8,97,546,7.49648753259898,6.04994352882832,-6.208040714,11.37748337
579,3,5,2,9,267,548,-1.45120888141375,-1.78481741361491,-13.69456291,-5.675180435
580,3,5,2,10,125,727,4.47558529615404,2.23259840059217,-14.24638557,-6.953595161
581,3,6,1,1,170,183,1.90547361173872,-1.27184219524279,8.5676651,-12.94476891
582,3,6,1,2,154,291,1.8809734198729,-2.05243877845956,-1.699500084,-10.00159454
583,3,6,1,3,325,393,10.1654517098603,3.14632250243478,-3.34510088,18.13827515
584,3,6,1,4,202,470,8.19864208160554,6.59250245244529,5.779415607,16.18203926
585,3,6,1,5,260,586,4.95815459521673,3.06958722533132,-8.665922165,-12.14997959
586,3,6,1,6,76,602,2.75423760955271,1.56787557087739,10.32208061,-7.023952961
587,3,6,1,7,338,672,2.95358310569056,1.95203204841945,-12.13679218,-3.052789927
588,3,6,1,8,204,793,2.09139365670883,2.13341743689268,6.939277172,0.59886086
589,3,6,1,9,101,801,2.68245778662394,1.45821162881325,10.45501518,-8.236668587
590,3,6,1,10,351,941,1.37283722195388,0.845513901520625,-12.7017107,1.63331461
591,3,6,2,1,303,164,-8.58282230846045,-0.809113793831134,-0.585391939,-14.31614017
592,3,6,2,2,235,237,-8.45609133082887,-0.380689674536129,-10.18748856,-7.157467842
593,3,6,2,3,133,346,-4.93320112146444,-0.217718111947136,-13.11490154,-3.176565886
594,3,6,2,4,337,364,9.085330379789,-2.45396814900603,11.58663177,6.217069149
595,3,6,2,5,126,391,9.83847663911005,-1.04127782466531,16.13078308,-4.523865223
596,3,6,2,6,196,412,13.1230462632243,-1.51626622210787,14.11176205,-1.712909937
597,3,6,2,7,357,431,12.4412157373857,-4.58277262334672,13.76065445,-6.619165421
598,3,6,2,8,313,442,12.2567893665776,-2.69728728284844,7.986934662,-4.837758541
599,3,6,2,9,367,474,11.4704001123259,-3.66157631514533,3.741998911,-15.38894653
